user,song,play_count
uJYVJIO9cBWajEeU,F37323FFD13B4982B590519B8240A76E,4
uJYVJIO9cBWajEeU,F6B957160D7F4D1189E1D768CC399FC9,2
uJYVJIO9cBWajEeU,ED38828D3C4A4C9C8C22C9626BC88E21,3
uJYVJIO9cBWajEeU,A10049FD2EE94CAD8DD269EF0FC37310,0
uJYVJIO9cBWajEeU,D571D5CC006E40988194C7961D80973B,2
uJYVJIO9cBWajEeU,43C50E44889246A8945EF054ACBD40AB,5
uJYVJIO9cBWajEeU,772D5B2F42B64CDAA401D1AF9A0F1869,2
uJYVJIO9cBWajEeU,EF6C9B19A11F44E1BD7D01A2EB04E099,3
uJYVJIO9cBWajEeU,FF28B853983E4A20A94B5C60354FCBAD,0
uJYVJIO9cBWajEeU,765291A5F09F4383A77A0CEFFD045501,2
uJYVJIO9cBWajEeU,1B71E5CFF3B74C6790C8E43BFCE66994,5
uJYVJIO9cBWajEeU,346ABFFF8E874EE0A7E74B2DD80A5B94,3
uJYVJIO9cBWajEeU,B652FDC95F7E48D495EEEC048799C0C2,1
uJYVJIO9cBWajEeU,250C9EA133294F71840FBD3CC1924D35,3
uJYVJIO9cBWajEeU,D7CB2537F4C84D6AA296AF2BAE0B7929,2
uJYVJIO9cBWajEeU,2663C940205A45AC8F56B3A8A57EC66C,1
uJYVJIO9cBWajEeU,6F0DA852855C4E9E88B3FE2BFD46A21A,4
uJYVJIO9cBWajEeU,C216ADA056E344E990043FE14D6895D7,3
uJYVJIO9cBWajEeU,392464F55BEF4C8580B54966D141E0C3,2
uJYVJIO9cBWajEeU,A1B4E649D60743F99234162F987565A8,4
uJYVJIO9cBWajEeU,E3C50E8CC1B44E39A49B6D05EAA3B87C,5
5Fo27ccRZ9Pk67ro,28B228630B2A4B2AAA3B6978EF81EA0C,4
5Fo27ccRZ9Pk67ro,2F05355627CF483F9EC80CD3C578D354,2
5Fo27ccRZ9Pk67ro,9D5D9912C444499AA444F2C1B1E1A4C9,2
5Fo27ccRZ9Pk67ro,F37323FFD13B4982B590519B8240A76E,4
5Fo27ccRZ9Pk67ro,4A40C7653A3E4E5E9EF501E5F3E8AB99,4
5Fo27ccRZ9Pk67ro,ADB5CA21BC384291B616F0B0A8662194,3
5Fo27ccRZ9Pk67ro,97B7CDBEB350462DA0F509C2E9814572,2
5Fo27ccRZ9Pk67ro,A403725BB48F47C08803A98B5BAA14A9,5
5Fo27ccRZ9Pk67ro,9196E82C043F4A9EBFD5F11F49BED80D,2
5Fo27ccRZ9Pk67ro,72A91E914735430997BDAEFAF869017C,1
5Fo27ccRZ9Pk67ro,FE2E72FF11404B1490FF0C225057AA62,3
5Fo27ccRZ9Pk67ro,D1E141BBE3B3458D8FC551B1632C7F57,2
5Fo27ccRZ9Pk67ro,B9B914BC4FEB4B78AECDE74225C9F518,4
5Fo27ccRZ9Pk67ro,A71317D5C9A4476095F32926C472CA44,4
5Fo27ccRZ9Pk67ro,B0F62463D95145E2A15C438223775E1E,4
5Fo27ccRZ9Pk67ro,18FC3C360B614F88B67E0BA30791883D,1
5Fo27ccRZ9Pk67ro,367F32EE7E8047E885B192946BE5D5B0,1
5Fo27ccRZ9Pk67ro,D1FEDE381DAE4F2BAC5378661C20F2B8,1
5Fo27ccRZ9Pk67ro,38B0815036DA43A5A48136E629549118,2
5Fo27ccRZ9Pk67ro,8C5C8F5361BB40CABF89F330A12930EC,3
5Fo27ccRZ9Pk67ro,9F4C893181374E4AA0E9B3AC7AE21164,3
5Fo27ccRZ9Pk67ro,6F64ED655A7247D6AFCDF70D0BD73905,3
5Fo27ccRZ9Pk67ro,2149BF6C5E0E4A4C88A22096DB8137A2,2
5Fo27ccRZ9Pk67ro,E2F202D7EDA84FEDA2DCACBA38AACD6D,2
5Fo27ccRZ9Pk67ro,E67A62EE5DC44F79B20EBB7C6F3A4BC1,2
5Fo27ccRZ9Pk67ro,9956DFC6403346178E7F92AC03EE729C,3
5Fo27ccRZ9Pk67ro,9FC4689B400B4A148FE55D4AF61293C1,6
5Fo27ccRZ9Pk67ro,518263B0E0D349CEB6A5B36F7F6BA8A9,2
5Fo27ccRZ9Pk67ro,667D321AFE5F42F8853FA04217076BFA,2
5Fo27ccRZ9Pk67ro,7DA540A289D84B70BB7402A2027F0E94,1
wC7GHoVTrRefORfv,40E963EF73034EF4896AD4C84364EBF8,0
wC7GHoVTrRefORfv,DFD4EC3F5C0A429DBD39694FBE935951,6
wC7GHoVTrRefORfv,6B8F2558CDD34719B20E663A0BFA109C,7
wC7GHoVTrRefORfv,080496E989514439B87F682AF32F2FF1,4
wC7GHoVTrRefORfv,D7F084EA8B9A4AEDB868F3CA7346C916,3
wC7GHoVTrRefORfv,E5BA88B837D94EC99FBE594EB197535E,1
wC7GHoVTrRefORfv,559DECA1F65C4004990F15D34417E841,1
wC7GHoVTrRefORfv,E111C7474F4944E88566CD2890F96081,0
wC7GHoVTrRefORfv,B18D35C7E6D647BCB95BB9B10C6F128A,1
wC7GHoVTrRefORfv,631372A3CEE14AF08171339CBB776BB8,3
wC7GHoVTrRefORfv,025A50C747DE435EADA2E775855B8A74,3
wC7GHoVTrRefORfv,1E1D90560B9446CB8482BA0585E21018,7
wC7GHoVTrRefORfv,C6C5BD59E2AE4C7CBFD9B7EDB1DF47AC,8
wC7GHoVTrRefORfv,3A02035D7351413BAAB7CA450BCBE332,1
wC7GHoVTrRefORfv,C197FA0D374844B3A66358E5114C60A8,2
wC7GHoVTrRefORfv,B0F62463D95145E2A15C438223775E1E,1
wC7GHoVTrRefORfv,DD0BDF4210C541908ECF709674D4226C,2
wC7GHoVTrRefORfv,AF5999CCDB494234B41AE0A97C93AD01,1
wC7GHoVTrRefORfv,01C72ECF2D994E5C9A473E13AA723707,4
wC7GHoVTrRefORfv,A8821DD371F8421086B9BCB5099730CA,3
wC7GHoVTrRefORfv,767DD747093B45BCAF42D4C4B92307B0,1
wC7GHoVTrRefORfv,7B0B0F9116D345B3B397D00D32CBCB48,3
wC7GHoVTrRefORfv,6F8439025F8844C9B06CFEE2B74BD897,0
wC7GHoVTrRefORfv,9CBF0440FB8A4C25B7996361205910EE,2
wC7GHoVTrRefORfv,A71F779CFD714D47937E760923C6E835,2
wC7GHoVTrRefORfv,0C2590DD73BD4B3DA246592F98D976C0,2
wC7GHoVTrRefORfv,1AFD2022111540B88B594371035CB8A2,5
wC7GHoVTrRefORfv,FB276A04D04E4D83B673E83CF966C4CF,3
wC7GHoVTrRefORfv,66F1685784E74EB782A8338445554631,2
wC7GHoVTrRefORfv,7056536ECCCA46D8B28325574C88A2FA,5
Gn5ymVDxhFRAHWXv,900690E53D804AFB9783E770E14137E7,6
Gn5ymVDxhFRAHWXv,FC2D5DA3CEAF4CBFB6FF1304ED56C578,7
Gn5ymVDxhFRAHWXv,346E1CFD2ADF41FEA280BCC79B4469EB,3
Gn5ymVDxhFRAHWXv,7056536ECCCA46D8B28325574C88A2FA,0
Gn5ymVDxhFRAHWXv,22CB5981D31D43398D3690D711295613,2
Gn5ymVDxhFRAHWXv,5FD3B8B355504EA38B756495B397315C,4
Gn5ymVDxhFRAHWXv,ADB5CA21BC384291B616F0B0A8662194,2
Gn5ymVDxhFRAHWXv,D688E76FF56749FFAC695125A46BF76A,3
Gn5ymVDxhFRAHWXv,351EF23F9A5D4E3CA684C3198B619AE9,4
Gn5ymVDxhFRAHWXv,1C451970F58945B380AC2502045969C8,1
Gn5ymVDxhFRAHWXv,8F84B991FBE14A648A8D07E4D949C297,3
Gn5ymVDxhFRAHWXv,ACF4E7F8D3404F7787EEDCBD8E5E26F5,5
Gn5ymVDxhFRAHWXv,5C7A1415D54C4BDA8A3EB6DAB90B2AD3,5
Gn5ymVDxhFRAHWXv,33DF7BB33BBA4E95B2C5B261DAC22C1B,3
Gn5ymVDxhFRAHWXv,7A943CD7FEC84AEA87CA461EF01E1EC4,2
Gn5ymVDxhFRAHWXv,E50B80A2A23A439C9CF776AA72351506,1
Gn5ymVDxhFRAHWXv,47387B2FEEC04913B6A778FF703AD370,7
Gn5ymVDxhFRAHWXv,EF6C9B19A11F44E1BD7D01A2EB04E099,0
Gn5ymVDxhFRAHWXv,7E77D774E35948B384AA1B48371C11D1,0
Gn5ymVDxhFRAHWXv,FA05C7F37A1549D28FEBC8F30DE9E771,2
Gn5ymVDxhFRAHWXv,8471B3334C5E4B7B8AD7EEC343DE23C3,6
Gn5ymVDxhFRAHWXv,1B0F962BA5F84C5BB1F5D4A86A965C37,4
Gn5ymVDxhFRAHWXv,D571D5CC006E40988194C7961D80973B,1
Gn5ymVDxhFRAHWXv,91991902D41F485AB0B508AEFF130B70,2
Gn5ymVDxhFRAHWXv,3AB316AA13EA4A75A5143EE95702E18C,3
Gn5ymVDxhFRAHWXv,141C763816A34A9786974E0E23B1E100,2
Gn5ymVDxhFRAHWXv,5F5038657A0D4DB1833ECA256C7EA7E9,1
Gn5ymVDxhFRAHWXv,CE0BD174A4A54BA5A7D30BCAADA84930,3
Gn5ymVDxhFRAHWXv,1DECBA449B64464F9EEC634F029A5B9B,3
4upXGmomJfU4Wa0q,88199FD355CE4042A8542843345DE393,2
4upXGmomJfU4Wa0q,1ED4AE3209A94A46A3E2BF462B51EB95,2
4upXGmomJfU4Wa0q,A5ECB17128E94716ABA724CC5087834D,2
4upXGmomJfU4Wa0q,E111C7474F4944E88566CD2890F96081,4
4upXGmomJfU4Wa0q,3231BC5EEB4B47209ED5183B3A92199D,3
4upXGmomJfU4Wa0q,CC4D1A6D9E0C42CFB28EC6B1E9B97453,1
4upXGmomJfU4Wa0q,250C9EA133294F71840FBD3CC1924D35,3
4upXGmomJfU4Wa0q,AE0E127E31BF445A8C703D681FFDF510,0
4upXGmomJfU4Wa0q,B21F4A34FE654FB0813C694D15C39300,1
4upXGmomJfU4Wa0q,A3FDFDC61F8C4AC1B9966073BA292FD6,1
4upXGmomJfU4Wa0q,3C46AC18343D4C43A42FE85C59ECC4EF,2
4upXGmomJfU4Wa0q,F2213B23625544C08FC7026611148B01,5
4upXGmomJfU4Wa0q,DE6B26840D754AC3A2FE3DB8A5A637BA,2
4upXGmomJfU4Wa0q,F81A1DBA02CB4CDDB9EFF919A2F67851,5
4upXGmomJfU4Wa0q,69071DD9095B47AF945798847DCC9C24,3
4upXGmomJfU4Wa0q,2689ECE55CC145DD96840AAFF304373C,1
4upXGmomJfU4Wa0q,1B28CB311B394C1F959CEB49B3C07958,2
4upXGmomJfU4Wa0q,EF6E46BF461D488AB659E9047B747F41,2
4upXGmomJfU4Wa0q,631372A3CEE14AF08171339CBB776BB8,1
4upXGmomJfU4Wa0q,78065DD75B6742F6A004819D61E2CBF8,1
4upXGmomJfU4Wa0q,97AE1A74AE9D4F49BBA751351D3D2A3D,1
4upXGmomJfU4Wa0q,C79313BFCC9D422591DE34F08FF3E739,1
4upXGmomJfU4Wa0q,99D9125374124248A41FAEA7B309D794,2
4upXGmomJfU4Wa0q,994917E4CD59405A90634580CF293DD9,1
4upXGmomJfU4Wa0q,60DBCFCD3BCA449CA9A9D674BD9C1714,4
4upXGmomJfU4Wa0q,2AA4501A01284E41B30ABEFE537E1B59,3
4upXGmomJfU4Wa0q,1B0F962BA5F84C5BB1F5D4A86A965C37,0
4upXGmomJfU4Wa0q,4B87710D60B54FF79A98406570AB79A0,2
4upXGmomJfU4Wa0q,515066F1C66449BD968AD72EA5CE80B9,2
4upXGmomJfU4Wa0q,AC24E40C2E2344BC9F4AB64B473D4BE8,1
BDqrMOILhhMyJPCX,AD6FD1EBB7824C7FA1DAD5AF3AF45636,3
BDqrMOILhhMyJPCX,32BDEA1D6DB6464D94F4EAB506AFD753,1
BDqrMOILhhMyJPCX,238D8FACA8A34794BB3E227E3BA19B06,4
BDqrMOILhhMyJPCX,DCE6CC27C3DC484185AB64EAA356CF21,4
BDqrMOILhhMyJPCX,5DF5B9FE493849008E87D7032694433D,2
BDqrMOILhhMyJPCX,91C0B50C5510480798C7395B5690DBCD,2
BDqrMOILhhMyJPCX,6A03CB2825CD47CF8E6C6203D5872147,1
BDqrMOILhhMyJPCX,6F8439025F8844C9B06CFEE2B74BD897,5
BDqrMOILhhMyJPCX,EDC893831A0C4AEBABF5352BD91E1CBB,4
BDqrMOILhhMyJPCX,12AA4F467AE449EA9855915AC5E74A3C,6
BDqrMOILhhMyJPCX,93FE1032CF9145D58FE5441C259F0D86,4
BDqrMOILhhMyJPCX,0D130E56ECF84E8F93F7886B24FF4036,3
BDqrMOILhhMyJPCX,44EDBCD9F5CF475CA71042DC3324DC78,2
BDqrMOILhhMyJPCX,A056B6A300344CCF9821C2D6C1BBD222,1
BDqrMOILhhMyJPCX,ECD690861C464DDF8DDF7391F0CE1F50,3
BDqrMOILhhMyJPCX,28DC1110D5144BD796FBA14DA8998AE2,2
BDqrMOILhhMyJPCX,ABA79A6610D74FBAAC2FF8283B6B5AEE,6
BDqrMOILhhMyJPCX,1E43C048D2BF4CC58D94481D3970AF42,1
BDqrMOILhhMyJPCX,AC41EAD90B7445E6AD3C4862BDF8B71C,0
BDqrMOILhhMyJPCX,28D3676F8A734813A447002B562F125A,4
BDqrMOILhhMyJPCX,A402AE68B93B4C638BA0437817788609,3
BDqrMOILhhMyJPCX,4974DBE61C3E46FAAD273A44771380C5,8
BDqrMOILhhMyJPCX,5A76119828C943779FD61DECDA89A891,4
BDqrMOILhhMyJPCX,E9E75EA46CCF419B8A0744F12FEA5C95,2
BDqrMOILhhMyJPCX,0B4FA64A54E0410598851F7C6920CA74,1
BDqrMOILhhMyJPCX,8C5C8F5361BB40CABF89F330A12930EC,2
BDqrMOILhhMyJPCX,BE79AEF5327C4E2EB86DED5D4C968073,6
BDqrMOILhhMyJPCX,960C634DFC4949AF8C327146554CBE41,0
BDqrMOILhhMyJPCX,A1CB61DD46B64A70A6F5527947D164E3,1
0SNuezQeQnCJMgt6,6190E12DE6104BD6BD3F023143468ADD,2
0SNuezQeQnCJMgt6,20CE3A9F8C644424A7992F066E0F4ADB,2
0SNuezQeQnCJMgt6,9B8401BCB1D64363B7D726D512AC558E,5
0SNuezQeQnCJMgt6,6CC2B9D353554CA9A9A6507F0D8E0936,3
0SNuezQeQnCJMgt6,83AA237BEB6F4B179D454C8D0B0D388E,2
0SNuezQeQnCJMgt6,9CF4BA8155C647D2918E963299DAD826,4
0SNuezQeQnCJMgt6,53D83702BB35413ABD38421C069D4BAB,1
0SNuezQeQnCJMgt6,626D409922F24310B701677A2D93D306,5
0SNuezQeQnCJMgt6,CC4D1A6D9E0C42CFB28EC6B1E9B97453,0
0SNuezQeQnCJMgt6,7A943CD7FEC84AEA87CA461EF01E1EC4,5
0SNuezQeQnCJMgt6,172E0FE71D46403FB488E3F9D893C835,3
0SNuezQeQnCJMgt6,1E6BFDEB6EE94373A13A2C33EA4F9EA5,4
0SNuezQeQnCJMgt6,772D5B2F42B64CDAA401D1AF9A0F1869,1
0SNuezQeQnCJMgt6,BF22055CFB5A4A33B8C517EA0A5FBCD5,1
0SNuezQeQnCJMgt6,2D5A163A386E4ABF9887557BEF00DC13,2
0SNuezQeQnCJMgt6,F6E85FEEBC5B424B9A9E643D062B713C,3
0SNuezQeQnCJMgt6,7758FF8EE1CB438783CAD3082B927FED,2
0SNuezQeQnCJMgt6,9A0EB4671A0F4065981E2821498B8571,5
0SNuezQeQnCJMgt6,392464F55BEF4C8580B54966D141E0C3,3
0SNuezQeQnCJMgt6,50AB42128788457782AE664E2EC68145,0
0SNuezQeQnCJMgt6,DD0BDF4210C541908ECF709674D4226C,1
0SNuezQeQnCJMgt6,C38D214B02734003A2DADB89D8333552,3
0SNuezQeQnCJMgt6,5EADE7F2DB95422DA2404E58AA7DE359,1
0SNuezQeQnCJMgt6,6EC303D4C83840669E3A6B2F5CA37D8B,1
0SNuezQeQnCJMgt6,8F5EC8B27FE14B62A1B6EACFBADD2402,4
0SNuezQeQnCJMgt6,A5972E0039514EBFA8FEEC08CC83C281,1
0SNuezQeQnCJMgt6,AE0E127E31BF445A8C703D681FFDF510,0
0SNuezQeQnCJMgt6,798C926D2A5D4A3A94F1AEA786D4167F,1
0SNuezQeQnCJMgt6,79220939905F4B33ACEC76F15D9300D0,0
0SNuezQeQnCJMgt6,A50CED0A6A0D4C119306A42BD4BFDEC8,2
Jue5fMYt6hV2Qk1q,9162F655A1A8442C8CF000D23CB43545,2
Jue5fMYt6hV2Qk1q,51129C00F86D4D9BADE0B73199E70F69,1
Jue5fMYt6hV2Qk1q,B2EFFAFD903149AA829A4D6589BC1D15,4
Jue5fMYt6hV2Qk1q,9E77B306160A41A99A688CC23C4F786E,6
Jue5fMYt6hV2Qk1q,A945E86ED078490DBF1F6658E781CEFB,3
Jue5fMYt6hV2Qk1q,E9E75EA46CCF419B8A0744F12FEA5C95,4
Jue5fMYt6hV2Qk1q,421CCA69B3EB4CBCA8BC81E0CD0CCB61,0
Jue5fMYt6hV2Qk1q,E040F2C9C7924E719D108E1B01811C2E,5
Jue5fMYt6hV2Qk1q,501FDD28A6DE4750B253B09D65D8C138,5
Jue5fMYt6hV2Qk1q,1262FA2C600F4DF696429315A1122907,3
Jue5fMYt6hV2Qk1q,B759B898E88C493B8BC10B979240EBF2,1
Jue5fMYt6hV2Qk1q,6F77397C76564852B5091E1B5A283E7F,1
Jue5fMYt6hV2Qk1q,994917E4CD59405A90634580CF293DD9,3
Jue5fMYt6hV2Qk1q,37BC87BACDCF413EBFA91CFF531CBB05,1
Jue5fMYt6hV2Qk1q,75B0FF67DBA8412C99616A8EE8463FB7,2
Jue5fMYt6hV2Qk1q,33DF7BB33BBA4E95B2C5B261DAC22C1B,2
Jue5fMYt6hV2Qk1q,A4C3C0AFFE0F400BA1A472DB41F00FD2,4
Jue5fMYt6hV2Qk1q,88199FD355CE4042A8542843345DE393,1
Jue5fMYt6hV2Qk1q,318BC2E7853E4EFA9FBDBC60928B8CCB,5
Jue5fMYt6hV2Qk1q,6F0DA852855C4E9E88B3FE2BFD46A21A,5
Jue5fMYt6hV2Qk1q,62D0A16C7ECB4B6489B4E75548D9AE55,2
Jue5fMYt6hV2Qk1q,EBEBA425C1234C3DB8B44C5EDD02B8DE,0
Jue5fMYt6hV2Qk1q,72E107EA5C354E79BBC391447C345835,2
Jue5fMYt6hV2Qk1q,9956DFC6403346178E7F92AC03EE729C,3
Jue5fMYt6hV2Qk1q,14723758C31F4FA08E2AC44FC37B2B49,4
Jue5fMYt6hV2Qk1q,348AC583D77A4E7A8C8DD2475A6C6FDC,2
Jue5fMYt6hV2Qk1q,4F1BE438F1F1428D89B27C9F0B8902D3,0
Jue5fMYt6hV2Qk1q,97AE1A74AE9D4F49BBA751351D3D2A3D,0
Jue5fMYt6hV2Qk1q,1650B6B3BBB342CB9F96955C3D415F2E,3
Jue5fMYt6hV2Qk1q,C6857DD32D7B45E4858332BB4BCB3B25,3
e1HgJ6QivAF5VZUV,F4232BDDB2564896ACA9E23F29CB7F7F,5
e1HgJ6QivAF5VZUV,A8BB4D9B6DF848F99EE4693F872DBB11,4
e1HgJ6QivAF5VZUV,72260C947C5B4305BD6161A5D6C4E1EA,1
e1HgJ6QivAF5VZUV,5A76119828C943779FD61DECDA89A891,5
e1HgJ6QivAF5VZUV,535E2A48937C454782433BCCFF7A05FA,3
e1HgJ6QivAF5VZUV,1657282271CC417D9EBDE5635322FD17,3
e1HgJ6QivAF5VZUV,F9773406EF214E0FBC60B796FE77E79C,2
e1HgJ6QivAF5VZUV,FB0017BBAD104F71B8EC6BCF42718706,4
e1HgJ6QivAF5VZUV,F2213B23625544C08FC7026611148B01,0
e1HgJ6QivAF5VZUV,9162F655A1A8442C8CF000D23CB43545,4
e1HgJ6QivAF5VZUV,646BF462CC144074A1516588E75A3B74,1
e1HgJ6QivAF5VZUV,66BE0CC15A4F418682B526831CBAE6F6,3
e1HgJ6QivAF5VZUV,DA7823C486D3476BA0676F5B8540A492,5
e1HgJ6QivAF5VZUV,15BAFDC0BA05475DBD62D68439CA0CFA,3
e1HgJ6QivAF5VZUV,DD4F3425ED5A42A28EB453C391E9DBF2,4
e1HgJ6QivAF5VZUV,50EBD4833F9A405D9018DCDF91B0F980,4
e1HgJ6QivAF5VZUV,C197FA0D374844B3A66358E5114C60A8,3
e1HgJ6QivAF5VZUV,B88E110036064C6E92D19330734E4D1F,0
e1HgJ6QivAF5VZUV,C290D9C42A59487DA7390F7E3CE3067C,1
e1HgJ6QivAF5VZUV,99606DA9300F46249408F34016957FC9,6
e1HgJ6QivAF5VZUV,E50B80A2A23A439C9CF776AA72351506,1
e1HgJ6QivAF5VZUV,D929B762E6BE4FE9819B9F11983BA451,2
e1HgJ6QivAF5VZUV,8E6E731961E2489E96D70AF519B43F5E,4
e1HgJ6QivAF5VZUV,9CF479BCB9E04240AAAF37FED4D91E7D,0
e1HgJ6QivAF5VZUV,F9C6BD73A94A47BA865903999C8874B4,4
e1HgJ6QivAF5VZUV,53DF3B34EDB447C18DFF633ED835A9AA,5
e1HgJ6QivAF5VZUV,241B85E836D74CE4AB31800B9D55963B,3
e1HgJ6QivAF5VZUV,4518B619710E421BAD99CF0E54BB3FBE,1
e1HgJ6QivAF5VZUV,3A9A7947E0254057B29B7B22701E2096,3
e1HgJ6QivAF5VZUV,1DECBA449B64464F9EEC634F029A5B9B,3
Tw3jpR6jq75cHA6Q,6DDAE57C71654121B52A14F069D5B3FA,0
Tw3jpR6jq75cHA6Q,3AB316AA13EA4A75A5143EE95702E18C,1
Tw3jpR6jq75cHA6Q,79FBA51EFF4247AA95B17BB70D66E052,0
Tw3jpR6jq75cHA6Q,47387B2FEEC04913B6A778FF703AD370,1
Tw3jpR6jq75cHA6Q,1C867F0A1EC94EACA1DEB170FBE80805,5
Tw3jpR6jq75cHA6Q,C290D9C42A59487DA7390F7E3CE3067C,6
Tw3jpR6jq75cHA6Q,693B2914E0484CE68D6966FB0F490DCA,3
Tw3jpR6jq75cHA6Q,F9585239CE88433E8FC4C27532746233,2
Tw3jpR6jq75cHA6Q,5B1A84FB583944E28D4452C7BE4A8F92,5
Tw3jpR6jq75cHA6Q,C197FA0D374844B3A66358E5114C60A8,4
Tw3jpR6jq75cHA6Q,24776E667D61438BACF24D169C353B0C,0
Tw3jpR6jq75cHA6Q,9238773DC79546F6B580071FE7BEC407,3
Tw3jpR6jq75cHA6Q,3C028B5CC0394420BDA2AD4F37B7A4A2,2
Tw3jpR6jq75cHA6Q,2F4324F8FFDA441F82D8DDC864680A34,0
Tw3jpR6jq75cHA6Q,C3607E0506E44A32842E94487D9A5FBC,1
Tw3jpR6jq75cHA6Q,3B595D30656E4816807B1F49D1FFAA07,2
Tw3jpR6jq75cHA6Q,789ADFC727F14BE7888FBFB3FFD0210C,3
Tw3jpR6jq75cHA6Q,0EF1DEFD9995495D8A99BD0B332A5F09,2
Tw3jpR6jq75cHA6Q,B8F5F870CDF1465384BF4DF2D4DB6B0C,4
Tw3jpR6jq75cHA6Q,7A67A134F6E14184A55AB292210F5060,6
Tw3jpR6jq75cHA6Q,E8F4849E532E44429BF17464B4419B5B,3
Tw3jpR6jq75cHA6Q,7FD5CCC4094F4BBAADD520996A40DEAD,2
Tw3jpR6jq75cHA6Q,25D1CF70FDE548CFB747DEA0735988E0,2
Tw3jpR6jq75cHA6Q,F33E2C4ACF7E4456BF9BCB59256552C9,3
Tw3jpR6jq75cHA6Q,B24C8757DCD04DE89F9DB9BEE9F018A7,2
Tw3jpR6jq75cHA6Q,F4232BDDB2564896ACA9E23F29CB7F7F,4
Tw3jpR6jq75cHA6Q,60DBCFCD3BCA449CA9A9D674BD9C1714,2
Tw3jpR6jq75cHA6Q,24863372B84240B8BB0CC3E93E3525AA,1
Tw3jpR6jq75cHA6Q,86838C1EB0584DF6B7F5473CA00A1C44,3
Tw3jpR6jq75cHA6Q,ABA79A6610D74FBAAC2FF8283B6B5AEE,2
nh1rMXDYcXE3SSgF,B4949457D72E43D3BB75F16F77997A32,3
nh1rMXDYcXE3SSgF,4FED85382D174470A9F17FBFD5432335,1
nh1rMXDYcXE3SSgF,64A94B8A29AB4AABA0673CD0E8ABEE59,4
nh1rMXDYcXE3SSgF,D1FEDE381DAE4F2BAC5378661C20F2B8,5
nh1rMXDYcXE3SSgF,1650B6B3BBB342CB9F96955C3D415F2E,2
nh1rMXDYcXE3SSgF,40350C8602C248FBB76CA25F3BBFA21F,3
nh1rMXDYcXE3SSgF,A5972E0039514EBFA8FEEC08CC83C281,6
nh1rMXDYcXE3SSgF,998C56AF47F94D30ACADEAA3A7602BDD,2
nh1rMXDYcXE3SSgF,B21F4A34FE654FB0813C694D15C39300,0
nh1rMXDYcXE3SSgF,42867E93CAFA4F3296145987FD085CC3,5
nh1rMXDYcXE3SSgF,D31CB353706E42269ABF10D5F74F2A39,2
nh1rMXDYcXE3SSgF,501EDC17693A4D2D92CBF8175684E1E2,1
nh1rMXDYcXE3SSgF,67E4995AE0D545848828B2FE23D10062,2
nh1rMXDYcXE3SSgF,839B2E067530472CBB79748E222C38EA,2
nh1rMXDYcXE3SSgF,025A50C747DE435EADA2E775855B8A74,2
nh1rMXDYcXE3SSgF,6F64ED655A7247D6AFCDF70D0BD73905,4
nh1rMXDYcXE3SSgF,37A3D375FC6C45578C8CAC557D284112,5
nh1rMXDYcXE3SSgF,8214981C7A434EB1B857EDF1D2D2AB9A,1
nh1rMXDYcXE3SSgF,30CCEF8354E0451793A0E96D9CBBC5D5,2
nh1rMXDYcXE3SSgF,3D94C0E9BCC743A291B1CBA8B6D68405,2
nh1rMXDYcXE3SSgF,8A9CFC60202749CEAAD75265B33C60FA,2
nh1rMXDYcXE3SSgF,72E107EA5C354E79BBC391447C345835,6
nh1rMXDYcXE3SSgF,AF5999CCDB494234B41AE0A97C93AD01,2
nh1rMXDYcXE3SSgF,AF261DE0B01D4F60A18CE47FFC2EFF41,4
nh1rMXDYcXE3SSgF,60C54AD5C42549E599E7B50ACBBC52D9,2
nh1rMXDYcXE3SSgF,C7DAD9CA0C3047A78EB498DAC77F421C,2
nh1rMXDYcXE3SSgF,2A50A7CA9D4242C2A60809253CF0986A,0
nh1rMXDYcXE3SSgF,7E77D774E35948B384AA1B48371C11D1,1
nh1rMXDYcXE3SSgF,7E51713A45E24A3EA36085C1FFD79AFC,3
ggd0TFeMvBPCpuNE,D09A8C10A03B4122B1FB07729C4F8D8C,3
ggd0TFeMvBPCpuNE,EA4908D1947F496DABAC147C20F6C5DF,3
ggd0TFeMvBPCpuNE,33732498F0544E548B02CEBEDD22619A,2
ggd0TFeMvBPCpuNE,B92B92152F1940F498744388DC3C1767,4
ggd0TFeMvBPCpuNE,BEF99CB14547432DB7136F8F80D47F5D,0
ggd0TFeMvBPCpuNE,BCDAA4D833D044E7B8B402E57B461BA4,8
ggd0TFeMvBPCpuNE,C41F9B56FF5D4EB3ABED278C5A9BC2EF,2
ggd0TFeMvBPCpuNE,A71F779CFD714D47937E760923C6E835,2
ggd0TFeMvBPCpuNE,765291A5F09F4383A77A0CEFFD045501,3
ggd0TFeMvBPCpuNE,6A8B32F175A1469C96C7835D4C942908,2
ggd0TFeMvBPCpuNE,91C0B50C5510480798C7395B5690DBCD,2
ggd0TFeMvBPCpuNE,4FB402B011744B808424EEB6585C595C,3
ggd0TFeMvBPCpuNE,E0C3B849F41843329FF76C43BE32FE85,2
ggd0TFeMvBPCpuNE,B9B914BC4FEB4B78AECDE74225C9F518,3
ggd0TFeMvBPCpuNE,03717392168C4A54B531A41264AA6907,3
ggd0TFeMvBPCpuNE,E0D835A3217B4D1BAA10170BDE46BBF4,3
ggd0TFeMvBPCpuNE,47FD5C1E06BA4B939D4A622C5AA4CC1B,1
ggd0TFeMvBPCpuNE,DE6B26840D754AC3A2FE3DB8A5A637BA,0
